"shapeid","x","y"
"0","-95.014342","29.563591"
"0","-95.014336","29.563587"
"0","-95.014304","29.563563"
"0","-95.014154","29.563492"
"0","-95.014135","29.563475"
"0","-95.014135","29.563431"
"0","-95.014395","29.562687"
"0","-95.014412","29.56264"
"0","-95.014429","29.5626"
"0","-95.014456","29.562535"
"0","-95.014506","29.562475"
"0","-95.014632","29.562502"
"0","-95.014758","29.562486"
"0","-95.014827","29.562414"
"0","-95.01489","29.562321"
"0","-95.015007","29.562054"
"0","-95.015087","29.561873"
"0","-95.01542","29.561116"
"0","-95.015485","29.560968"
"0","-95.015807","29.560235"
"0","-95.015872","29.560088"
"0","-95.015896","29.560038"
"0","-95.016093","29.559621"
"0","-95.016156","29.559445"
"0","-95.016149","29.559375"
"0","-95.016143","29.559319"
"0","-95.016105","29.559236"
"0","-95.016112","29.559176"
"0","-95.016174","29.559115"
"0","-95.016275","29.559016"
"0","-95.016319","29.558983"
"0","-95.016376","29.558961"
"0","-95.016439","29.558961"
"0","-95.016577","29.559005"
"0","-95.016672","29.559005"
"0","-95.016715","29.558994"
"0","-95.016741","29.558972"
"0","-95.016761","29.558925"
"0","-95.016778","29.558884"
"0","-95.016823","29.558587"
"0","-95.016828","29.558531"
"0","-95.016823","29.558472"
"0","-95.016798","29.558444"
"0","-95.016703","29.558411"
"0","-95.016684","29.558398"
"0","-95.016672","29.558389"
"0","-95.016647","29.55834"
"0","-95.016647","29.558312"
"0","-95.016716","29.558175"
"0","-95.016716","29.558076"
"0","-95.016685","29.558037"
"0","-95.016506","29.557912"
"0","-95.016464","29.557883"
"0","-95.01642","29.557812"
"0","-95.01642","29.557757"
"0","-95.016471","29.557669"
"0","-95.016446","29.557554"
"0","-95.016627","29.557353"
"0","-95.01666","29.557317"
"0","-95.016677","29.5573"
"0","-95.01669","29.557287"
"0","-95.016818","29.557158"
"0","-95.017188","29.556784"
"0","-95.017308","29.556674"
"0","-95.017321","29.556656"
"0","-95.017574","29.556195"
"0","-95.017741","29.555878"
"0","-95.017833","29.555621"
"0","-95.018112","29.554853"
"0","-95.018205","29.554597"
"0","-95.018222","29.554592"
"0","-95.018806","29.554427"
"0","-95.019565","29.554213"
"0","-95.020415","29.553544"
"0","-95.020541","29.553445"
"0","-95.020825","29.553079"
"0","-95.020877","29.553013"
"0","-95.020882","29.552963"
"0","-95.020922","29.552563"
"0","-95.020935","29.552431"
"0","-95.020941","29.552369"
"0","-95.020517","29.55194"
"0","-95.020055","29.551626"
"0","-95.019835","29.551476"
"0","-95.018866","29.550979"
"0","-95.018033","29.550412"
"0","-95.017772","29.550128"
"0","-95.017402","29.549726"
"0","-95.017383","29.549349"
"0","-95.017361","29.548932"
"0","-95.017353","29.548765"
"0","-95.017408","29.54864"
"0","-95.017539","29.548341"
"0","-95.01761","29.548181"
"0","-95.017664","29.548169"
"0","-95.017824","29.548133"
"0","-95.01788","29.548128"
"0","-95.018346","29.54809"
"0","-95.018821","29.548052"
"0","-95.018896","29.548046"
"0","-95.01923","29.548041"
"0","-95.019274","29.548068"
"0","-95.019292","29.5482"
"0","-95.019301","29.54821"
"0","-95.019317","29.548228"
"0","-95.019355","29.548244"
"0","-95.019517","29.54824"
"0","-95.019531","29.548239"
"0","-95.019603","29.548231"
"0","-95.019682","29.548222"
"0","-95.019865","29.548222"
"0","-95.019999","29.548234"
"0","-95.020053","29.548239"
"0","-95.020067","29.548244"
"0","-95.020173","29.548278"
"0","-95.020311","29.548333"
"0","-95.020821","29.548536"
"0","-95.020984","29.548586"
"0","-95.021041","29.548598"
"0","-95.021091","29.548608"
"0","-95.021147","29.548608"
"0","-95.021236","29.548591"
"0","-95.021248","29.548575"
"0","-95.021249","29.54856"
"0","-95.021275","29.54856"
"0","-95.021307","29.54856"
"0","-95.021348","29.548561"
"0","-95.021382","29.548561"
"0","-95.021567","29.548562"
"0","-95.02164","29.548563"
"0","-95.021648","29.548563"
"0","-95.021657","29.548624"
"0","-95.021682","29.548641"
"0","-95.021725","29.548649"
"0","-95.021744","29.548653"
"0","-95.021756","29.548655"
"0","-95.021783","29.548661"
"0","-95.021795","29.548663"
"0","-95.021809","29.548677"
"0","-95.02182","29.548725"
"0","-95.021826","29.548751"
"0","-95.021858","29.548888"
"0","-95.021883","29.548949"
"0","-95.021888","29.548959"
"0","-95.021915","29.549009"
"0","-95.022015","29.549086"
"0","-95.022166","29.549103"
"0","-95.022204","29.549087"
"0","-95.022242","29.549032"
"0","-95.02225","29.548964"
"0","-95.022374","29.549026"
"0","-95.022567","29.549122"
"0","-95.022595","29.549124"
"0","-95.022611","29.549125"
"0","-95.022622","29.549125"
"0","-95.022647","29.549127"
"0","-95.022666","29.549128"
"0","-95.022741","29.549188"
"0","-95.022965","29.54937"
"0","-95.02304","29.549431"
"0","-95.023147","29.549446"
"0","-95.023216","29.549456"
"0","-95.023437","29.549331"
"0","-95.023532","29.549277"
"0","-95.023568","29.549204"
"0","-95.023606","29.549127"
"0","-95.023678","29.548984"
"0","-95.023682","29.548977"
"0","-95.023718","29.548911"
"0","-95.023936","29.548927"
"0","-95.024224","29.548948"
"0","-95.024843","29.548772"
"0","-95.024965","29.548737"
"0","-95.026033","29.548433"
"0","-95.028077","29.547446"
"0","-95.028413","29.547504"
"0","-95.028579","29.547693"
"0","-95.028626","29.547804"
"0","-95.028647","29.547853"
"0","-95.02886","29.547625"
"0","-95.028943","29.547536"
"0","-95.028788","29.548004"
"0","-95.02875","29.548117"
"0","-95.028622","29.549285"
"0","-95.028607","29.54947"
"0","-95.028568","29.54996"
"0","-95.028441","29.550751"
"0","-95.028445","29.550826"
"0","-95.028483","29.551546"
"0","-95.028777","29.552265"
"0","-95.029241","29.552459"
"0","-95.029868","29.552494"
"0","-95.029937","29.552498"
"0","-95.030739","29.552403"
"0","-95.030959","29.55236"
"0","-95.031436","29.552268"
"0","-95.031621","29.552232"
"0","-95.031842","29.552189"
"0","-95.032941","29.552229"
"0","-95.033003","29.552251"
"0","-95.034013","29.552613"
"0","-95.036364","29.553195"
"0","-95.037494","29.553475"
"0","-95.038286","29.553989"
"0","-95.038863","29.554084"
"0","-95.039934","29.554261"
"0","-95.041886","29.554597"
"0","-95.043322","29.5551"
"0","-95.043758","29.555253"
"0","-95.044719","29.555717"
"0","-95.044791","29.555696"
"0","-95.045006","29.555634"
"0","-95.045077","29.555614"
"0","-95.045111","29.55572"
"0","-95.045182","29.555941"
"0","-95.045257","29.556009"
"0","-95.04534","29.556083"
"0","-95.046119","29.556783"
"0","-95.046766","29.557365"
"0","-95.048174","29.557973"
"0","-95.04888","29.558181"
"0","-95.049883","29.558477"
"0","-95.050126","29.558549"
"0","-95.050213","29.558559"
"0","-95.051374","29.558706"
"0","-95.051662","29.558742"
"0","-95.05379","29.558982"
"0","-95.05589","29.559078"
"0","-95.056239","29.559094"
"0","-95.057343","29.558734"
"0","-95.058747","29.558983"
"0","-95.059773","29.558999"
"0","-95.060693","29.559013"
"0","-95.063143","29.558889"
"0","-95.065065","29.558478"
"0","-95.066965","29.557797"
"0","-95.067499","29.557606"
"0","-95.069201","29.556797"
"0","-95.069266","29.556766"
"0","-95.069508","29.556574"
"0","-95.070114","29.556094"
"0","-95.070325","29.555795"
"0","-95.070544","29.555484"
"0","-95.07076","29.555178"
"0","-95.07094","29.554767"
"0","-95.07128","29.553991"
"0","-95.071649","29.552765"
"0","-95.071733","29.552434"
"0","-95.071937","29.551638"
"0","-95.071965","29.551531"
"0","-95.07223","29.550837"
"0","-95.072472","29.550206"
"0","-95.072779","29.549822"
"0","-95.073423","29.54902"
"0","-95.073687","29.548771"
"0","-95.074306","29.548186"
"0","-95.074797","29.547723"
"0","-95.074982","29.547548"
"0","-95.07648","29.546611"
"0","-95.077051","29.546253"
"0","-95.077156","29.54617"
"0","-95.077462","29.54593"
"0","-95.077467","29.54592"
"0","-95.07753","29.545803"
"0","-95.077586","29.545646"
"0","-95.077667","29.545419"
"0","-95.077759","29.545178"
"0","-95.077818","29.545023"
"0","-95.078061","29.545024"
"0","-95.07851","29.545027"
"0","-95.078687","29.544806"
"0","-95.07884","29.544615"
"0","-95.078969","29.54436"
"0","-95.079356","29.543594"
"0","-95.079485","29.54334"
"0","-95.079438","29.543195"
"0","-95.079416","29.543123"
"0","-95.079354","29.542922"
"0","-95.079169","29.542327"
"0","-95.079255","29.541773"
"0","-95.079364","29.541702"
"0","-95.079731","29.541461"
"0","-95.079741","29.541438"
"0","-95.079767","29.541382"
"0","-95.079771","29.541373"
"0","-95.079782","29.541349"
"0","-95.080022","29.540815"
"0","-95.080232","29.540141"
"0","-95.080189","29.539901"
"0","-95.080109","29.539459"
"0","-95.079705","29.538833"
"0","-95.079","29.537914"
"0","-95.078594","29.537255"
"0","-95.078688","29.536053"
"0","-95.078729","29.535895"
"0","-95.078757","29.53579"
"0","-95.078893","29.535273"
"0","-95.079387","29.534405"
"0","-95.079541","29.534135"
"0","-95.079722","29.533986"
"0","-95.079763","29.533953"
"0","-95.079971","29.533783"
"0","-95.080044","29.533723"
"0","-95.080055","29.533714"
"0","-95.080075","29.533698"
"0","-95.080082","29.533692"
"0","-95.08009","29.533685"
"0","-95.080106","29.533672"
"0","-95.080374","29.533714"
"0","-95.081176","29.533839"
"0","-95.081443","29.533881"
"0","-95.081706","29.533922"
"0","-95.082189","29.533997"
"0","-95.082401","29.534004"
"0","-95.082477","29.534006"
"0","-95.083129","29.53392"
"0","-95.083776","29.534029"
"0","-95.08435","29.534229"
"0","-95.085139","29.53467"
"0","-95.08532","29.534772"
"0","-95.085637","29.53485"
"0","-95.085926","29.534848"
"0","-95.086055","29.534786"
"0","-95.086108","29.53476"
"0","-95.086212","29.534709"
"0","-95.086368","29.534551"
"0","-95.086507","29.53441"
"0","-95.086711","29.533901"
"0","-95.086794","29.533467"
"0","-95.086973","29.533114"
"0","-95.087436","29.532618"
"0","-95.087676","29.53236"
"0","-95.088114","29.531958"
"0","-95.088187","29.531891"
"0","-95.088342","29.531801"
"0","-95.089354","29.531214"
"0","-95.089627","29.531134"
"0","-95.090038","29.531128"
"0","-95.090498","29.531279"
"0","-95.090879","29.531555"
"0","-95.090967","29.531677"
"0","-95.091069","29.531988"
"0","-95.09109","29.532672"
"0","-95.091169","29.533172"
"0","-95.091234","29.533262"
"0","-95.09146","29.533571"
"0","-95.091862","29.533881"
"0","-95.092407","29.534238"
"0","-95.092476","29.534283"
"0","-95.092896","29.534559"
"0","-95.093674","29.53507"
"0","-95.094125","29.535428"
"0","-95.094518","29.53574"
"0","-95.094568","29.53572"
"0","-95.094641","29.53569"
"0","-95.094715","29.53566"
"0","-95.094764","29.53564"
"0","-95.095111","29.5355"
"0","-95.095253","29.53546"
"0","-95.095667","29.535346"
"0","-95.095682","29.535339"
"0","-95.095815","29.535272"
"0","-95.096176","29.535092"
"0","-95.096312","29.535024"
"0","-95.096355","29.535002"
"0","-95.096453","29.534953"
"0","-95.096492","29.534896"
"0","-95.096503","29.53488"
"0","-95.09657","29.534783"
"0","-95.096898","29.534306"
"0","-95.096967","29.534098"
"0","-95.096969","29.534048"
"0","-95.096978","29.533738"
"0","-95.096821","29.533178"
"0","-95.096508","29.532511"
"0","-95.096152","29.532071"
"0","-95.095974","29.531771"
"0","-95.095639","29.531207"
"0","-95.09556","29.531033"
"0","-95.095426","29.530738"
"0","-95.095421","29.530701"
"0","-95.095328","29.530059"
"0","-95.095349","29.529626"
"0","-95.095361","29.529376"
"0","-95.095333","29.529269"
"0","-95.095262","29.529002"
"0","-95.095249","29.528954"
"0","-95.095222","29.528923"
"0","-95.095114","29.528799"
"0","-95.095135","29.528725"
"0","-95.095154","29.528659"
"0","-95.095094","29.528319"
"0","-95.09508","29.528241"
"0","-95.095066","29.52816"
"0","-95.094949","29.528006"
"0","-95.094085","29.526874"
"0","-95.093967","29.526683"
"0","-95.093871","29.526526"
"0","-95.093743","29.525997"
"0","-95.093693","29.525344"
"0","-95.094045","29.524444"
"0","-95.094089","29.524345"
"0","-95.094785","29.522587"
"0","-95.095369","29.522117"
"0","-95.095381","29.522107"
"0","-95.095778","29.521787"
"0","-95.095874","29.52171"
"0","-95.096414","29.521266"
"0","-95.096899","29.520754"
"0","-95.096912","29.52074"
"0","-95.097046","29.520517"
"0","-95.097073","29.52042"
"0","-95.09708","29.520395"
"0","-95.097101","29.52032"
"0","-95.097108","29.520296"
"0","-95.097213","29.519922"
"0","-95.097229","29.519768"
"0","-95.097277","29.519313"
"0","-95.097612","29.518611"
"0","-95.097946","29.518394"
"0","-95.098041","29.518332"
"0","-95.098309","29.518239"
"0","-95.098448","29.51819"
"0","-95.0985","29.518172"
"0","-95.099233","29.518408"
"0","-95.099358","29.518623"
"0","-95.09937","29.518644"
"0","-95.099512","29.518888"
"0","-95.099551","29.519039"
"0","-95.09962","29.519307"
"0","-95.099896","29.51987"
"0","-95.100552","29.520787"
"0","-95.100913","29.521131"
"0","-95.1011","29.521269"
"0","-95.101197","29.52134"
"0","-95.101417","29.521439"
"0","-95.10189","29.521561"
"0","-95.102094","29.521536"
"0","-95.102113","29.521534"
"0","-95.10219","29.521524"
"0","-95.102378","29.5215"
"0","-95.102414","29.521475"
"0","-95.102473","29.521434"
"0","-95.102511","29.521408"
"0","-95.102626","29.521328"
"0","-95.102664","29.521301"
"0","-95.102689","29.521284"
"0","-95.102726","29.521258"
"0","-95.102763","29.521232"
"0","-95.102787","29.521216"
"0","-95.102788","29.521215"
"0","-95.102862","29.521164"
"0","-95.102953","29.521081"
"0","-95.103205","29.520853"
"0","-95.103275","29.520741"
"0","-95.103401","29.520539"
"0","-95.10345","29.520145"
"0","-95.103149","29.519227"
"0","-95.103051","29.518929"
"0","-95.103008","29.518799"
"0","-95.103018","29.518548"
"0","-95.103229","29.518199"
"0","-95.10363","29.517894"
"0","-95.104474","29.517647"
"0","-95.105075","29.517471"
"0","-95.105629","29.517233"
"0","-95.106073","29.51686"
"0","-95.10618","29.516588"
"0","-95.106159","29.516121"
"0","-95.10602","29.515781"
"0","-95.105925","29.515654"
"0","-95.104819","29.514187"
"0","-95.104466","29.513593"
"0","-95.104458","29.513579"
"0","-95.104036","29.512562"
"0","-95.103833","29.511789"
"0","-95.103874","29.51129"
"0","-95.10399","29.511147"
"0","-95.104003","29.511131"
"0","-95.104326","29.510734"
"0","-95.105012","29.510488"
"0","-95.105199","29.510381"
"0","-95.105682","29.510287"
"0","-95.105929","29.510297"
"0","-95.106497","29.510212"
"0","-95.106543","29.510198"
"0","-95.10704","29.510042"
"0","-95.10766","29.509759"
"0","-95.108102","29.509649"
"0","-95.108842","29.509682"
"0","-95.108996","29.509725"
"0","-95.109468","29.509856"
"0","-95.110144","29.510223"
"0","-95.110833","29.510597"
"0","-95.111558","29.510856"
"0","-95.112127","29.510936"
"0","-95.112457","29.510936"
"0","-95.113187","29.510833"
"0","-95.113747","29.510608"
"0","-95.114317","29.510196"
"0","-95.114461","29.510064"
"0","-95.114573","29.509962"
"0","-95.114825","29.509621"
"0","-95.115177","29.509144"
"0","-95.1155","29.508819"
"0","-95.116622","29.508361"
"0","-95.116651","29.508349"
"0","-95.116694","29.50832"
"0","-95.11676","29.508277"
"0","-95.116763","29.508275"
"0","-95.116903","29.508182"
"0","-95.116939","29.508158"
"0","-95.116961","29.508144"
"0","-95.116973","29.508136"
"0","-95.117","29.508118"
"0","-95.117082","29.508063"
"0","-95.117109","29.508045"
"0","-95.117137","29.508033"
"0","-95.117139","29.508031"
"0","-95.117157","29.508017"
"0","-95.117177","29.508001"
"0","-95.117217","29.507965"
"0","-95.117232","29.507952"
"0","-95.117262","29.507926"
"0","-95.117286","29.507905"
"0","-95.117312","29.507882"
"0","-95.117328","29.507865"
"0","-95.117346","29.507846"
"0","-95.117373","29.507828"
"0","-95.117462","29.507749"
"0","-95.117511","29.507706"
"0","-95.117612","29.507616"
"0","-95.117961","29.507237"
"0","-95.117999","29.507195"
"0","-95.118153","29.507149"
"0","-95.118735","29.506973"
"0","-95.119145","29.507117"
"0","-95.119193","29.507134"
"0","-95.11921","29.507148"
"0","-95.119221","29.507157"
"0","-95.119256","29.507185"
"0","-95.119268","29.507195"
"0","-95.119345","29.507257"
"0","-95.119432","29.507327"
"0","-95.119593","29.507593"
"0","-95.119822","29.507972"
"0","-95.119987","29.508245"
"0","-95.119994","29.508257"
"0","-95.120008","29.50828"
"0","-95.120014","29.508289"
"0","-95.12003","29.508315"
"0","-95.120144","29.508504"
"0","-95.120243","29.508667"
"0","-95.120403","29.508932"
"0","-95.120673","29.509379"
"0","-95.120742","29.509493"
"0","-95.121047","29.509877"
"0","-95.121449","29.510185"
"0","-95.121674","29.510275"
"0","-95.122011","29.510409"
"0","-95.122943","29.510544"
"0","-95.124011","29.510484"
"0","-95.125094","29.510263"
"0","-95.125706","29.510079"
"0","-95.126106","29.509958"
"0","-95.126517","29.509788"
"0","-95.126989","29.509593"
"0","-95.127372","29.509434"
"0","-95.127749","29.509215"
"0","-95.127826","29.509155"
"0","-95.128148","29.508903"
"0","-95.12868","29.508219"
"0","-95.128876","29.507557"
"0","-95.128901","29.507234"
"0","-95.128863","29.506677"
"0","-95.128832","29.506228"
"0","-95.12895","29.505743"
"0","-95.129134","29.50542"
"0","-95.129151","29.50539"
"0","-95.129364","29.505221"
"0","-95.129617","29.505099"
"0","-95.130131","29.504964"
"0","-95.130207","29.504944"
"0","-95.130377","29.504942"
"0","-95.130501","29.504941"
"0","-95.130832","29.504938"
"0","-95.131241","29.505049"
"0","-95.131615","29.505151"
"0","-95.131985","29.505393"
"0","-95.132336","29.505624"
"0","-95.132707","29.505826"
"0","-95.132894","29.505928"
"0","-95.133453","29.506157"
"0","-95.133839","29.506394"
"0","-95.13389","29.506425"
"0","-95.134231","29.506296"
"0","-95.134341","29.506254"
"0","-95.135698","29.506193"
"0","-95.136439","29.506217"
"0","-95.138522","29.506455"
"0","-95.139279","29.506425"
"0","-95.13992","29.506399"
"0","-95.141024","29.506488"
"0","-95.141707","29.506361"
"0","-95.142118","29.506192"
"0","-95.142702","29.505855"
"0","-95.142733","29.505823"
"0","-95.142852","29.5057"
"0","-95.14321","29.505332"
"0","-95.143305","29.505234"
"0","-95.143326","29.505207"
"0","-95.143464","29.505022"
"0","-95.143711","29.504693"
"0","-95.143734","29.504656"
"0","-95.144055","29.504119"
"0","-95.144074","29.504079"
"0","-95.144497","29.503198"
"0","-95.144565","29.503057"
"0","-95.144948","29.502635"
"0","-95.145692","29.50233"
"0","-95.146144","29.502325"
"0","-95.146589","29.502255"
"0","-95.147029","29.502059"
"0","-95.147237","29.501899"
"0","-95.147276","29.501869"
"0","-95.147496","29.501526"
"0","-95.147782","29.500365"
"0","-95.147933","29.499992"
"0","-95.14841","29.499195"
"0","-95.148621","29.498929"
"0","-95.148885","29.498703"
"0","-95.149057","29.498652"
"0","-95.149063","29.49865"
"0","-95.149074","29.498647"
"0","-95.149623","29.498486"
"0","-95.149788","29.498478"
"0","-95.14995","29.498471"
"0","-95.150227","29.498537"
"0","-95.150467","29.498676"
"0","-95.150572","29.498796"
"0","-95.150641","29.498875"
"0","-95.150687","29.499269"
"0","-95.150829","29.499683"
"0","-95.151103","29.500082"
"0","-95.151505","29.500388"
"0","-95.152158","29.500444"
"0","-95.152227","29.500436"
"0","-95.152769","29.500373"
"0","-95.153088","29.500261"
"0","-95.153876","29.499985"
"0","-95.154869","29.49941"
"0","-95.155572","29.498828"
"0","-95.156235","29.498372"
"0","-95.156425","29.498299"
"0","-95.156722","29.498185"
"0","-95.157665","29.498143"
"0","-95.158376","29.498318"
"0","-95.158702","29.498347"
"0","-95.159391","29.498216"
"0","-95.159504","29.498194"
"0","-95.160268","29.497732"
"0","-95.160295","29.497715"
"0","-95.160337","29.49769"
"0","-95.160378","29.497665"
"0","-95.160405","29.497649"
"0","-95.160528","29.497575"
"0","-95.160553","29.49756"
"0","-95.160888","29.497423"
"0","-95.161038","29.497401"
"0","-95.161209","29.497376"
"0","-95.161257","29.497369"
"0","-95.161313","29.49736"
"0","-95.161406","29.497346"
"0","-95.161456","29.497339"
"0","-95.161506","29.497339"
"0","-95.161927","29.497342"
"0","-95.161992","29.497342"
"0","-95.162586","29.497489"
"0","-95.163272","29.497755"
"0","-95.163534","29.497856"
"0","-95.163644","29.49791"
"0","-95.163705","29.497941"
"0","-95.163815","29.497995"
"0","-95.163927","29.498051"
"0","-95.164101","29.498232"
"0","-95.164217","29.498352"
"0","-95.16427","29.498523"
"0","-95.164265","29.498703"
"0","-95.164153","29.498973"
"0","-95.163651","29.49943"
"0","-95.163357","29.499698"
"0","-95.1633","29.499782"
"0","-95.163261","29.499839"
"0","-95.163103","29.500068"
"0","-95.162932","29.500683"
"0","-95.162918","29.500731"
"0","-95.162896","29.500982"
"0","-95.162921","29.50134"
"0","-95.163021","29.501575"
"0","-95.163251","29.501874"
"0","-95.163565","29.502105"
"0","-95.163778","29.502214"
"0","-95.164212","29.502326"
"0","-95.164797","29.50231"
"0","-95.164909","29.502307"
"0","-95.165509","29.502183"
"0","-95.165693","29.502103"
"0","-95.165753","29.502103"
"0","-95.165806","29.502103"
"0","-95.165927","29.502103"
"0","-95.166432","29.502105"
"0","-95.166451","29.502111"
"0","-95.166524","29.502136"
"0","-95.166617","29.502166"
"0","-95.166764","29.502215"
"0","-95.166777","29.502219"
"0","-95.167082","29.5024"
"0","-95.167139","29.502482"
"0","-95.167189","29.502553"
"0","-95.16721","29.502619"
"0","-95.167212","29.502624"
"0","-95.16726","29.502774"
"0","-95.167039","29.503565"
"0","-95.167025","29.503796"
"0","-95.167024","29.503815"
"0","-95.167225","29.504125"
"0","-95.167718","29.504302"
"0","-95.167755","29.504546"
"0","-95.167704","29.504575"
"0","-95.167405","29.504746"
"0","-95.167282","29.504887"
"0","-95.167199","29.505309"
"0","-95.167237","29.505594"
"0","-95.167339","29.50579"
"0","-95.16749","29.505962"
"0","-95.167803","29.506135"
"0","-95.168687","29.506514"
"0","-95.168819","29.506553"
"0","-95.169194","29.506664"
"0","-95.169931","29.506709"
"0","-95.170409","29.506915"
"0","-95.170568","29.507028"
"0","-95.170935","29.507548"
"0","-95.170996","29.50772"
"0","-95.171035","29.508186"
"0","-95.171203","29.508704"
"0","-95.171303","29.509453"
"0","-95.171244","29.509698"
"0","-95.171059","29.510019"
"0","-95.170826","29.510222"
"0","-95.170485","29.510424"
"0","-95.169934","29.510605"
"0","-95.169639","29.510702"
"0","-95.168901","29.510712"
"0","-95.168259","29.510833"
"0","-95.168225","29.510854"
"0","-95.168056","29.510956"
"0","-95.167778","29.511221"
"0","-95.167712","29.511399"
"0","-95.167627","29.511528"
"0","-95.167384","29.511896"
"0","-95.167353","29.512074"
"0","-95.167427","29.512351"
"0","-95.167522","29.512431"
"0","-95.167722","29.5126"
"0","-95.1678","29.512629"
"0","-95.168132","29.512753"
"0","-95.168626","29.512938"
"0","-95.169056","29.513369"
"0","-95.169067","29.513388"
"0","-95.169101","29.513447"
"0","-95.169112","29.513467"
"0","-95.169256","29.513722"
"0","-95.169335","29.514366"
"0","-95.169437","29.514639"
"0","-95.169668","29.514892"
"0","-95.169952","29.515036"
"0","-95.170304","29.515134"
"0","-95.170591","29.51515"
"0","-95.170941","29.514964"
"0","-95.171388","29.514452"
"0","-95.171822","29.51425"
"0","-95.172107","29.514221"
"0","-95.17264","29.514254"
"0","-95.173418","29.514481"
"0","-95.17378","29.514653"
"0","-95.174128","29.514907"
"0","-95.174327","29.515177"
"0","-95.174368","29.51553"
"0","-95.174287","29.515734"
"0","-95.173887","29.516041"
"0","-95.173658","29.516293"
"0","-95.173584","29.516459"
"0","-95.173603","29.516818"
"0","-95.173758","29.517149"
"0","-95.174257","29.517833"
"0","-95.174453","29.518063"
"0","-95.174674","29.518222"
"0","-95.175034","29.518286"
"0","-95.175271","29.51815"
"0","-95.175432","29.517942"
"0","-95.175556","29.517378"
"0","-95.175839","29.517028"
"0","-95.175976","29.516951"
"0","-95.17624","29.516851"
"0","-95.17655","29.516827"
"0","-95.177611","29.516941"
"0","-95.177966","29.517028"
"0","-95.178325","29.517203"
"0","-95.178674","29.517451"
"0","-95.178862","29.517686"
"0","-95.178911","29.517832"
"0","-95.178923","29.517873"
"0","-95.178938","29.517911"
"0","-95.178957","29.517966"
"0","-95.179002","29.518099"
"0","-95.178975","29.518253"
"0","-95.178958","29.518351"
"0","-95.178939","29.518459"
"0","-95.178884","29.518771"
"0","-95.178894","29.518892"
"0","-95.178904","29.519011"
"0","-95.178925","29.51927"
"0","-95.178976","29.519398"
"0","-95.179058","29.519605"
"0","-95.179287","29.519851"
"0","-95.179551","29.519934"
"0","-95.179756","29.519933"
"0","-95.180038","29.519895"
"0","-95.180215","29.51981"
"0","-95.180225","29.519735"
"0","-95.18026","29.51946"
"0","-95.180152","29.519242"
"0","-95.180114","29.519165"
"0","-95.180062","29.519102"
"0","-95.17997","29.51899"
"0","-95.179909","29.518748"
"0","-95.179975","29.518433"
"0","-95.18007","29.518323"
"0","-95.18105","29.518402"
"0","-95.181083","29.51841"
"0","-95.181324","29.518465"
"0","-95.181445","29.518493"
"0","-95.181785","29.518528"
"0","-95.182094","29.518559"
"0","-95.182817","29.51881"
"0","-95.183006","29.51895"
"0","-95.183014","29.518956"
"0","-95.183078","29.519003"
"0","-95.183097","29.519017"
"0","-95.183104","29.519035"
"0","-95.18318","29.51922"
"0","-95.183159","29.519444"
"0","-95.183157","29.519467"
"0","-95.182915","29.51986"
"0","-95.182791","29.520062"
"0","-95.182805","29.52024"
"0","-95.182932","29.520326"
"0","-95.183134","29.520345"
"0","-95.183595","29.520278"
"0","-95.183709","29.520262"
"0","-95.18381","29.520248"
"0","-95.183941","29.520229"
"0","-95.184268","29.520363"
"0","-95.184275","29.520366"
"0","-95.184293","29.520384"
"0","-95.184546","29.520633"
"0","-95.18505","29.521376"
"0","-95.185167","29.52163"
"0","-95.18517","29.521639"
"0","-95.185185","29.521977"
"0","-95.185186","29.521995"
"0","-95.185175","29.522011"
"0","-95.185057","29.522185"
"0","-95.184645","29.522794"
"0","-95.184598","29.522967"
"0","-95.184659","29.523098"
"0","-95.184681","29.52311"
"0","-95.184737","29.523139"
"0","-95.184864","29.523209"
"0","-95.185263","29.523174"
"0","-95.185719","29.523198"
"0","-95.185738","29.523199"
"0","-95.18574","29.523199"
"0","-95.185991","29.523212"
"0","-95.18601","29.523213"
"0","-95.186021","29.523218"
"0","-95.186335","29.523352"
"0","-95.186566","29.523504"
"0","-95.187189","29.523918"
"0","-95.18727","29.523943"
"0","-95.187536","29.524026"
"0","-95.187623","29.524053"
"0","-95.187649","29.524061"
"0","-95.187667","29.524075"
"0","-95.187829","29.524201"
"0","-95.187846","29.524341"
"0","-95.187773","29.524428"
"0","-95.187418","29.524689"
"0","-95.187219","29.524835"
"0","-95.186991","29.525003"
"0","-95.18681","29.525284"
"0","-95.186745","29.52549"
"0","-95.186701","29.525915"
"0","-95.18695","29.526568"
"0","-95.18695","29.526854"
"0","-95.186828","29.527077"
"0","-95.186846","29.527256"
"0","-95.18693","29.527403"
"0","-95.187008","29.527389"
"0","-95.187162","29.52739"
"0","-95.187524","29.527225"
"0","-95.187538","29.527219"
"0","-95.18754","29.527219"
"0","-95.187625","29.527196"
"0","-95.187687","29.52718"
"0","-95.187794","29.52718"
"0","-95.187889","29.527195"
"0","-95.187977","29.527208"
"0","-95.188076","29.527224"
"0","-95.188364","29.527235"
"0","-95.188542","29.527212"
"0","-95.188548","29.527211"
"0","-95.188623","29.527201"
"0","-95.188831","29.527174"
"0","-95.189328","29.527048"
"0","-95.189561","29.527048"
"0","-95.189668","29.527059"
"0","-95.189743","29.527103"
"0","-95.189806","29.527174"
"0","-95.189894","29.527317"
"0","-95.189913","29.527383"
