"shapeid","x","y"
"1.1","-95.384063","29.9845"
"1.1","-95.384103","29.98452"
"1.1","-95.384308","29.984807"
"1.1","-95.384756","29.984937"
"1.1","-95.385298","29.985137"
"1.1","-95.385941","29.985294"
"1.1","-95.386319","29.985346"
"1.1","-95.386903","29.985405"
"1.1","-95.387873","29.985399"
"1.1","-95.3879","29.985396"
"1.1","-95.388647","29.985304"
"1.1","-95.390236","29.984887"
"1.1","-95.391163","29.984523"
"1.1","-95.392842","29.983828"
"1.1","-95.393798","29.987646"
"1.1","-95.393852","29.987812"
"1.1","-95.39388","29.987972"
"1.1","-95.39411","29.988898"
"1.1","-95.394341","29.989829"
"1.1","-95.394871","29.99194"
"1.1","-95.395222","29.993337"
"1.1","-95.395391","29.994008"
"1.1","-95.39569","29.995197"
"1.1","-95.394017","29.995199"
"1.1","-95.39403","29.995758"
"1.1","-95.39334","29.99579"
"1.1","-95.393347","29.996104"
"1.1","-95.391141","29.996124"
"1.1","-95.391144","29.996377"
"1.1","-95.388801","29.996386"
"1.1","-95.388784","29.996692"
"1.1","-95.388784","29.996986"
"1.1","-95.388798","29.997293"
"1.1","-95.388828","29.997708"
"1.1","-95.388842","29.998224"
"1.1","-95.388851","29.998436"
"1.1","-95.388866","29.998563"
"1.1","-95.388895","29.998725"
"1.1","-95.388933","29.998879"
"1.1","-95.388989","29.999048"
"1.1","-95.38906","29.999219"
"1.1","-95.389148","29.99939"
"1.1","-95.389253","29.999562"
"1.1","-95.38988","30.000441"
"1.1","-95.390624","30.001491"
"1.1","-95.390985","30.002029"
"1.1","-95.391289","30.002511"
"1.1","-95.391731","30.003127"
"1.1","-95.390926","30.003569"
"1.1","-95.390061","30.00403"
"1.1","-95.389284","30.004458"
"1.1","-95.387995","30.005007"
"1.1","-95.387341","30.005266"
"1.1","-95.386666","30.005455"
"1.1","-95.385888","30.005593"
"1.1","-95.385038","30.005706"
"1.1","-95.384392","30.005859"
"1.1","-95.38387","30.006009"
"1.1","-95.383405","30.006212"
"1.1","-95.382913","30.006442"
"1.1","-95.382403","30.00676"
"1.1","-95.381854","30.007141"
"1.1","-95.38094","30.007988"
"1.1","-95.380552","30.008296"
"1.1","-95.380152","30.008568"
"1.1","-95.379941","30.008676"
"1.1","-95.378058","30.009708"
"1.1","-95.375626","30.01104"
"1.1","-95.375342","30.011195"
"1.1","-95.375109","30.011306"
"1.1","-95.375173","30.011416"
"1.1","-95.375217","30.0115"
"1.1","-95.375254","30.011547"
"1.1","-95.375574","30.012092"
"1.1","-95.375916","30.012674"
"1.1","-95.376257","30.013233"
"1.1","-95.376644","30.013037"
"1.1","-95.377716","30.014561"
"1.1","-95.37761","30.014611"
"1.1","-95.377522","30.014664"
"1.1","-95.377258","30.014784"
"1.1","-95.377177","30.014809"
"1.1","-95.377234","30.0149"
"1.1","-95.377454","30.015304"
"1.1","-95.377521","30.015405"
"1.1","-95.377825","30.01593"
"1.1","-95.37788","30.016039"
"1.1","-95.378289","30.01672"
"1.1","-95.378344","30.01683"
"1.1","-95.379143","30.018184"
"1.1","-95.379426","30.018677"
"1.1","-95.379639","30.019049"
"1.1","-95.379761","30.019306"
"1.1","-95.379927","30.019736"
"1.1","-95.380036","30.020103"
"1.1","-95.3801","30.020372"
"1.1","-95.38036","30.020417"
"1.1","-95.380361","30.020475"
"1.1","-95.381924","30.020789"
"1.1","-95.384968","30.021447"
"1.1","-95.385977","30.021723"
"1.1","-95.384705","30.022439"
"1.1","-95.384699","30.02252"
"1.1","-95.385514","30.022587"
"1.1","-95.384978","30.0234"
"1.1","-95.385671","30.023417"
"1.1","-95.386611","30.021997"
"1.1","-95.386803","30.022076"
"1.1","-95.386792","30.022091"
"1.1","-95.385993","30.023467"
"1.1","-95.385391","30.024502"
"1.1","-95.385061","30.025048"
"1.1","-95.384972","30.025177"
"1.1","-95.384777","30.02542"
"1.1","-95.384673","30.025535"
"1.1","-95.384448","30.025753"
"1.1","-95.384198","30.025963"
"1.1","-95.384063","30.026063"
"1.1","-95.38378","30.026251"
"1.1","-95.383484","30.026421"
"1.1","-95.383333","30.026496"
"1.1","-95.383026","30.026624"
"1.1","-95.382872","30.026678"
"1.1","-95.382564","30.026767"
"1.1","-95.382133","30.026862"
"1.1","-95.382124","30.026864"
"1.1","-95.381738","30.026923"
"1.1","-95.381387","30.026952"
"1.1","-95.38119","30.026953"
"1.1","-95.380955","30.027881"
"1.1","-95.380887","30.02821"
"1.1","-95.380852","30.028441"
"1.1","-95.380843","30.02856"
"1.1","-95.380829","30.029054"
"1.1","-95.380847","30.02919"
"1.1","-95.380841","30.029308"
"1.1","-95.380848","30.029693"
"1.1","-95.380838","30.029825"
"1.1","-95.380858","30.030208"
"1.1","-95.380882","30.03046"
"1.1","-95.380975","30.031069"
"1.1","-95.381102","30.032084"
